#full_idealized_MIEZE_4p5A_sx_sy_sz_300kHz_M2# t, y, Sx, Sy, Sz
0.059193583153471285, 52.03818402400694, 0.07922286377551314, -0.9785173113941935, 0.19033505210711746
0.059233583153471284, 52.07334877075936, 0.07008755830320589, -0.9791004971528062, 0.19091823786573012
0.05927358315347128, 52.10851351751178, 0.06094369918553675, -0.9796122870348297, 0.19143002774775356
0.05931358315347128, 52.1436782642642, 0.05179240235991353, -0.9800526185802603, 0.19187035929318408
0.05935358315347128, 52.178843011016625, 0.042634784671458856, -0.9804214380500325, 0.19223917876295626
0.05939358315347128, 52.21400775776904, 0.03347196373670786, -0.9807187004325776, 0.1925364411455014
0.059433583153471276, 52.24917250452146, 0.02430505780721172, -0.980944369449317, 0.19276211016224076
0.059473583153471274, 52.28433725127388, 0.015135185633063665, -0.9810984175590894, 0.1929161582720132
0.05951358315347127, 52.319501998026304, 0.005963466326364197, -0.9811808259615126, 0.1929985666744363
0.05955358315347127, 52.354666744778726, -0.0032089807753579187, -0.981191584599277, 0.19300932531220077
0.05959358315347127, 52.38983149153115, -0.012381036245752156, -0.9811306921593742, 0.192948432872298
0.05963358315347127, 52.42499623828357, -0.021551580706263562, -0.9809981560732562, 0.19281589678618005
0.059673583153471266, 52.46016098503599, -0.030719494962744284, -0.9807939925159292, 0.19261173322885303
0.059713583153471264, 52.49532573178841, -0.03988366014204255, -0.980518226403979, 0.1923359671169028
0.05975358315347126, 52.530490478540834, -0.04904295782855253, -0.9801708913925304, 0.19198863210545417
0.05979358315347126, 52.565655225293256, -0.0581962702007083, -0.9797520298711399, 0.19156977058406363
0.05983358315347126, 52.60081997204567, -0.06734248016740534, -0.9792616929586221, 0.19107943367154592
0.05987358315347126, 52.63598471879809, -0.07648047150433286, -0.9786999404968116, 0.19051768120973545
0.059913583153471256, 52.67114946555051, -0.08560912899020043, -0.9780668410432592, 0.189884581756183
0.059953583153471254, 52.706314212302935, -0.09472733854284203, -0.9773624718628652, 0.1891802125757889
0.05999358315347125, 52.74147895905536, -0.10383398735518125, -0.9765869189184496, 0.18840465963137337
0.06003358315347125, 52.77664370580778, -0.11292796403104077, -0.9757402768602617, 0.18755801757318538
0.06007358315347125, 52.8118084525602, -0.12200815872077969, -0.9748226490144277, 0.18664038972735145
0.06011358315347125, 52.84697319931262, -0.1310734632567421, -0.9738341473703416, 0.18565188808326535
0.060153583153471246, 52.88213794606504, -0.1401227712885004, -0.972774892566997, 0.1845926332799208
0.060193583153471245, 52.917302692817465, -0.1491549784178768, -0.9716450138782644, 0.18346275459118824
0.06023358315347124, 52.95246743956989, -0.1581689823337267, -0.9704446491971144, 0.18226238991003815
0.06027358315347124, 52.9876321863223, -0.16716368294646705, -0.9691739450187884, 0.18099168573171215
0.06031358315347124, 53.02279693307472, -0.17613798252233398, -0.9678330564229206, 0.17965079713584436
0.06035358315347124, 53.057961679827145, -0.18509078581735267, -0.9664221470546115, 0.17823988776753527
0.060393583153471236, 53.093126426579566, -0.19402100021100332, -0.9649413891044563, 0.17675912981737998
0.060433583153471235, 53.12829117333199, -0.20292753583956727, -0.96339096328753, 0.17520870400045374
0.06047358315347123, 53.16345592008441, -0.21180930572913623, -0.9617710588213334, 0.17358879953425704
0.06051358315347123, 53.19862066683683, -0.22066522592826915, -0.9600818734026995, 0.1718996141156231
0.06055358315347123, 53.23378541358925, -0.22949421564028016, -0.9583236131836669, 0.17014135389659046
0.06059358315347123, 53.268950160341674, -0.23829519735514137, -0.9564964927463202, 0.16831423345924376
0.06063358315347123, 53.304114907094096, -0.24706709698098475, -0.954600735076602, 0.16641847578952562
0.060673583153471225, 53.33927965384652, -0.25580884397518666, -0.9526365715370994, 0.16445431225002297
0.06071358315347122, 53.37444440059893, -0.26451937147501936, -0.9506042418388073, 0.16242198255173093
0.06075358315347122, 53.409609147351354, -0.27319761642785334, -0.9485039940118745, 0.1603217347247981
0.06079358315347122, 53.444773894103776, -0.2818425197208948, -0.9463360843753326, 0.15815382508825623
0.06083358315347122, 53.4799386408562, -0.29045302631044195, -0.9441007775058149, 0.15591851821873856
0.06087358315347122, 53.51510338760862, -0.2990280853506452, -0.9417983462052666, 0.15361608691819023
0.060913583153471215, 53.55026813436104, -0.3075666503217546, -0.9394290714676513, 0.151246812180575
0.060953583153471214, 53.58543288111346, -0.31606767915783973, -0.9369932424446583, 0.14881098315758198
0.06099358315347121, 53.620597627865884, -0.3245301343739654, -0.9344911564104134, 0.14630889712333697
0.06103358315347121, 53.655762374618305, -0.3329529831928091, -0.9319231187251988, 0.14374085943812248
0.06107358315347121, 53.69092712137073, -0.34133519767070325, -0.9292894427981871, 0.14110718351111076
0.06111358315347121, 53.72609186812315, -0.3496757548230879, -0.9265904500491912, 0.13840819076211475
0.061153583153471205, 53.76125661487556, -0.35797363674935795, -0.9238264698694376, 0.1356442105823612
0.061193583153471204, 53.796421361627985, -0.36622783075709026, -0.9209978395813675, 0.13281558029429102
0.0612335831534712, 53.83158610838041, -0.37443732948563485, -0.9181049043974682, 0.12992264511039173
0.0612735831534712, 53.86675085513283, -0.3826011310290554, -0.9151480173781432, 0.12696575809106683
0.0613135831534712, 53.90191560188525, -0.3907182390584043, -0.912127539388624, 0.12394528010154765
0.0613535831534712, 53.93708034863767, -0.39878766294331675, -0.9090438390549288, 0.12086157976785242
0.061393583153471196, 53.97224509539009, -0.40680841787290967, -0.9058972927188748, 0.11771503343179837
0.061433583153471194, 54.007409842142515, -0.4147795249759702, -0.9026882843921485, 0.1145060251050721
0.06147358315347119, 54.04257458889494, -0.42270001144041947, -0.8994172057094404, 0.11123494642236391
0.06151358315347119, 54.07773933564736, -0.43056891063203656, -0.8960844558806483, 0.10790219659357182
0.06155358315347119, 54.11290408239978, -0.438385262212429, -0.8926904416421576, 0.10450818235508108
0.06159358315347119, 54.1480688291522, -0.44614811225623463, -0.8892355772072017, 0.10105331792012515
0.061633583153471186, 54.183233575904616, -0.45385651336754057, -0.8857202842153107, 0.09753802492823413
0.061673583153471184, 54.21839832265704, -0.46150952479550594, -0.8821449916808535, 0.09396273239377696
0.06171358315347118, 54.25356306940946, -0.469106212549173, -0.8785101359406801, 0.09032787665360352
0.06175358315347118, 54.28872781616188, -0.4766456495114536, -0.8748161606008695, 0.08663390131379305
0.06179358315347118, 54.3238925629143, -0.48412691555227666, -0.871063516482592, 0.08288125719551548
0.06183358315347118, 54.359057309666724, -0.49154909764088295, -0.8672526615670887, 0.07907040228001219
0.061873583153471176, 54.394222056419146, -0.49891128995725337, -0.8633840609397795, 0.07520180165270295
0.061913583153471174, 54.42938680317157, -0.5062125940026574, -0.8594581867335023, 0.07127592744642577
0.06195358315347117, 54.46455154992399, -0.513452118709308, -0.8554755180708933, 0.06729325878381684
0.06199358315347117, 54.49971629667641, -0.5206289805491092, -0.8514365410059136, 0.0632542817188372
0.06203358315347117, 54.53488104342883, -0.5277423036414843, -0.84734174846453, 0.059159489177453645
0.06207358315347117, 54.57004579018125, -0.5347912198602702, -0.8431916401845574, 0.055009380897480975
0.062113583153471166, 54.60521053693367, -0.5417748689396653, -0.8389867226546692, 0.050804463367592784
0.062153583153471165, 54.64037528368609, -0.5486923985792186, -0.8347275090525849, 0.04654524976550844
0.06219358315347116, 54.67554003043851, -0.555542964547846, -0.8304145191824401, 0.04223225989536372
0.06223358315347116, 54.710704777190934, -0.5623257307868627, -0.8260482794113492, 0.03786602012427274
0.06227358315347116, 54.745869523943355, -0.5690398695120172, -0.8216293226051653, 0.033447063318088874
0.06231358315347116, 54.78103427069578, -0.5756845613145165, -0.8171581880634491, 0.02897592877637263
